entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
0,,1,1,16,0,2,4,3,0,2,34,0.00014531348959209296,1.4370005005234179e-05,8.870046116846202e-05,,0.0002817304557682383,7.568765356913247e-05,1.2074903697147913e-05,,7.359842923331498e-06,4.3735191038590716e-05,0,2026-08-27 15:46:43,0xd1db07ceb43a35f6b7abc29578c3ac99b5d1a258,0.0
49,5.292403510322405e-05,50,1,43,25,16,13,0,24,0,19,5.404407683543994e-05,6.499807052170899e-06,3.1924450493098217e-05,5.166947361762699e-05,6.9847014754516e-05,1.8832317886705317e-05,4.853063822027982e-06,5.459326274514701e-05,4.208318859450152e-06,4.048469475502112e-05,20,2026-08-27 16:38:29,0xccdf111cd05897fe52d211da7d17b3dd423c2867,1760.5558620048528
167,6.670811002312495e-05,242,0,1,98,52,1,0,69,0,19,0.00018001968052303057,3.012235331976176e-06,3.2284706327430506e-06,6.696447109435545e-05,2.5996307355418423e-05,3.0726094001735404e-06,3.012235331976176e-06,6.60971329977263e-05,3.056641010551053e-06,3.367328357231285e-06,55,2026-08-27 17:24:55,0x7b73f6c73a8ab793100b75b2692c36a55410438f,4839.978838472084
849,0.00010456519681832405,172,17,48,425,72,41,9,424,38,72,0.00010913778899108055,7.804308804540349e-05,5.613213965588727e-05,0.00012030662517061995,0.00013864979225163934,3.1023420512423945e-05,6.768896722190084e-05,8.945239756282039e-05,0.00012537089935119836,0.00010046727107999484,46,2026-08-27 18:26:03,0x7ba36be14dd06ba492f08be6c1b2979c1d0b652c,5589.583748457357
120,4.890151490340701e-05,62,96,53,49,56,146,315,71,76,23,3.794727079931957e-05,4.502409605096841e-05,4.4402696042529765e-05,4.899625569882999e-05,3.1059497234177323e-05,7.188009568479515e-05,8.19607211994766e-05,4.881534819630878e-05,5.18459139838833e-05,3.5881607771626034e-05,66,2026-08-27 00:54:33,0x65ec40f99cde6d4c16c5e159477e782286caa20c,7491.460921233316
3,4.937920275109337e-05,7,0,13,0,0,11,0,3,0,2,0.0005187923397997402,0.00020047417341690726,0.00011427866170002453,,0.0005017497778254092,0.0001541952584578282,0.00572931374019825,4.937920275109337e-05,0.00572931374019825,0.00010726661103163795,0,2026-08-27 11:04:22,0x92663c3b9f7a27d736a67fd10df5416c5dd5625a,0.0
281,6.047084992698383e-05,52,2,3,193,51,2,0,88,1,3,3.6803569108792894e-05,2.8887952586289407e-06,2.9073757657828206e-06,6.170236336781701e-05,2.897568929623347e-05,3.100458464993236e-06,2.818650120122724e-06,5.6933419664960144e-05,2.9860318207498627e-06,3.999074247643347e-06,52,2026-08-27 13:06:35,0xb561b7f7900b613012519fa718b54c8e9bc809e7,7275.752920703334
71,4.816411796371613e-05,33,1,21,33,26,11,1,38,1,111,3.3109119856408345e-05,4.2249015161210046e-06,1.744066684317303e-05,4.9112075847375066e-05,1.6585077500269953e-05,6.7914719917834375e-06,3.9234161817119055e-06,4.742388582645747e-05,3.4381123808725276e-06,2.95293893675707e-05,24,2026-08-27 14:55:24,0x3a1db41deba4c364cac47773ea62e914e38a81f3,1253.7123458079889
132,4.6150387083596476e-05,86,2,70,68,12,50,0,64,2,21,1.981744883779824e-05,4.220907420230815e-06,4.345739787619263e-05,5.574514680491495e-05,1.915446566505062e-05,1.4510377635353814e-05,4.143447085235517e-06,3.9159540384934746e-05,3.5629418279016115e-06,2.8273906925317115e-05,43,2026-08-27 17:26:14,0x53f4a23a1b1c794a74e34c97756c6c96c53ed885,4617.524996714401
18,6.507323663842284e-05,14,32,90,9,14,23,21,9,24,24,5.7179219882947126e-05,7.995523781869683e-05,0.00010737839673963483,6.268618911987101e-05,5.566020168411878e-05,9.16124506562291e-05,5.843878272030279e-05,6.861159716167212e-05,2.3327377557871268e-05,8.766212280305276e-05,6,2026-08-27 17:30:55,0x56384b22e988dc25260671f2b98dacca3f009a60,231.7499246215936
1,2.0746597208481243e-05,0,0,0,0,0,0,0,1,0,0,1.0655436044419456e-05,2.406637472339643e-06,2.7702357918606906e-06,,1.0655436044419456e-05,2.406637472339643e-06,2.406637472339643e-06,2.0746597208481243e-05,2.406637472339643e-06,3.638545418074019e-06,0,2026-08-27 19:03:21,0xa3f97c7cfcf820ee0ee3a1ef102ae1308e6f5ee4,0.0
8,4.658044451338811e-05,4,19,15,5,0,15,7,3,6,7,5.027810807873617e-05,3.4034767527453276e-05,4.708320888281033e-05,4.714299784373596e-05,3.94365489805848e-05,4.206495289833714e-05,1.1136632435184155e-05,4.5136666773392124e-05,3.2967342684683316e-06,3.9286842053367954e-05,7,2026-08-27 11:46:06,0xc47d9636692d2fa04029902c2d4f0717958b39d7,217.03160344743475
111,7.294981357881725e-05,54,103,274,71,74,410,99,40,182,195,4.51217965443833e-05,0.0001403718157590832,0.00020273198536773388,7.490910566717374e-05,8.837701529747898e-05,0.00044052819675025946,0.0001003808521378787,6.846690864900286e-05,0.0001242788864225845,0.0002252357518501845,63,2026-08-27 13:12:24,0xfbcdecbbe8f4d5ae1f8b6de41854689a143f5952,5976.995831352782
0,,0,0,0,0,0,0,0,0,0,0,6.636870644110623e-06,2.9422049830060376e-06,2.9422049830060376e-06,,6.636870644110623e-06,2.9422049830060376e-06,2.9422049830060376e-06,,2.9422049830060376e-06,2.9422049830060376e-06,0,2026-08-27 15:36:02,0x4f1aedb9942947937db0b080dbc71059638aee9e,0.0
1,4.0171684703120094e-05,0,14,14,1,0,10,12,0,12,0,4.0171684703120094e-05,0.00019434980312842275,0.00019021869159830646,4.0171684703120094e-05,6.266349813500442e-05,0.00011640268657309048,8.675275795018487e-05,4.0171684703120094e-05,0.00014588362046661805,0.00014338380360350188,0,2026-08-27 16:38:47,0x99a66d49abe9a8b918360d34b3932e9bd7a4c3f3,0.0
0,,0,0,0,0,0,0,0,0,0,0,5.984751649451908e-05,7.279804761079922e-06,5.984751649451908e-05,5.984751649451908e-05,5.984751649451908e-05,5.984751649451908e-05,6.232364337987872e-06,5.984751649451908e-05,6.232364337987872e-06,5.984751649451908e-05,2,2026-08-27 17:23:10,0x2b03f8944d72a7e7aa627733a55985c6f9a8b647,3.3884061554000002
0,,0,0,2,0,0,0,0,0,1,1,,5.497866451902711e-05,4.394630437762419e-05,,,4.996738623134734e-05,2.2998197756453712e-05,,2.3953527891197907e-05,8.09873738602123e-05,0,2026-08-27 20:18:06,0x55b18432284715e3ffc32ee83433e9308820c15c,0.0
147,5.722001125517915e-05,50,2,1,59,24,4,0,88,2,19,6.499258738339137e-05,3.0825455039140906e-06,6.141344908554332e-06,6.672571582014098e-05,2.1464770605599903e-05,3.4796949627644765e-06,2.950543140236134e-06,5.098317554630848e-05,2.7313454119653894e-06,1.2091313868229157e-05,67,2026-08-27 22:13:28,0xc1592fbfe8ed7bf943c327145ae93d087057d56a,10942.053173014152
0,,0,0,0,0,0,0,0,0,0,0,,8.890356642048184e-06,0.00017450672107221105,,,0.00017495805700805535,7.3658497172305265e-06,,5.0964428971176166e-06,9.585626507683861e-05,0,2026-08-27 09:13:08,0x3b1b1728f5c4d96fdcfe77ded2bf4a98517d3eb1,0.0
0,,0,0,0,0,0,0,0,0,0,0,,3.497952991663724e-06,9.226779424658448e-05,,,9.226779424658448e-05,0.00022915425645229285,,0.00022915425645229285,9.226779424658448e-05,0,2026-08-27 12:01:55,0x050c883fcdb02bdf99eb18722d10c935c62546c9,0.0
327,0.00012753003491085762,98,14,19,207,31,21,515,120,143,12,0.00011985488114162883,3.271459715406732e-05,4.264896257419515e-05,0.0001254684720693837,0.00012468247619726338,2.5217390166837362e-05,0.00012259015546991082,0.00013102005143331564,8.05552555660933e-05,4.0598596716385884e-05,108,2026-08-27 16:45:13,0xc4f36c7c1d00dcaab1d01159466afa189bfc7161,15784.051877118869
232,3.9427515228362165e-05,84,28,220,150,69,84,68,82,165,115,5.6703555703350613e-05,4.279479975131186e-05,0.00020809910023684983,3.965593091401361e-05,6.19097540610385e-05,6.16191721060576e-05,4.6881721141625074e-05,3.9069894616224804e-05,0.00010015724593333921,6.97392734422604e-05,197,2026-08-27 16:47:47,0x45603e50c0f59210bdbeda29eadad4d8dcb15aac,22127.78712848052
0,,1,0,0,0,0,0,1,0,1,0,3.538059437907276e-05,2.8572597287734726e-06,2.8899851472819513e-06,,0.00016808802438492574,2.5656186867258876e-06,2.1232016133187026e-06,,1.995017354971779e-06,6.173668099781517e-06,0,2026-08-27 19:03:39,0x738d788a5c6e7bd13968a030888f659b879844bb,0.0
87,6.39777429428082e-05,86,635,686,36,50,727,253,51,4818,198,0.00010178398006014587,0.00031696860868053105,0.0006931595069017367,6.113466908934552e-05,0.00013160423418677098,0.0004369395291969964,0.00024086372340884117,6.531699381925135e-05,0.0012624523391155699,0.0002145442884665479,17,2026-08-27 14:16:14,0x8cf33e3026604bd85677e7bc6e04d256571b6653,1197.7189677469576
1,0.0001387641177368151,0,0,0,1,1,1,0,0,0,0,0.0001387641177368151,5.265586994919706e-06,3.5753510523003456e-06,0.0001387641177368151,1.2543783005592198e-05,5.265586994919706e-06,3.0128418366310433e-06,0.0001387641177368151,0.0002308395351386239,3.5753510523003456e-06,0,2026-08-27 14:40:23,0xd5aef276d0511cad8c4663c4bdab8dd241e9acd4,0.0
238,1.4655849202536427e-05,37,10,47,183,63,43,5,55,5,49,1.86076225325857e-05,6.523713235483106e-06,3.0272054774526468e-05,1.558914796173197e-05,2.7546127836892914e-05,2.4502355210566703e-05,4.974671124984258e-06,1.1519507348102335e-05,3.879821783214327e-06,2.2250524046985157e-05,127,2026-08-27 15:59:56,0x5b5977f93bcbaf50caf093525266ca7ae002ed15,11505.029651217785
6,6.075254959717126e-05,0,0,1,3,0,3,4,3,2,0,5.919725821733112e-05,3.156606788121812e-05,4.004326281778306e-05,6.051323253842882e-05,5.944979220442026e-05,4.281943151365266e-05,3.069593227113022e-05,6.109596986538092e-05,3.615056572034145e-05,5.9713273078762716e-05,8,2026-08-27 18:47:04,0x19fe13ea2475fa723defb31791db1ce8fadbbb33,165.3064157932604
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-27 19:03:19,0x3e30c2ea5a524a3857f587c81a6a043a710a554a,0.0
1,0.00013694234062556007,7,0,0,1,0,0,0,0,0,0,0.0001674187935777479,5.18573260170954e-06,1.5832954657608472e-05,0.00013694234062556007,0.00021986726955202485,3.07669529472816e-05,5.6949516631783904e-06,0.00013694234062556007,5.6949516631783904e-06,6.55351791511525e-05,6,2026-08-27 19:07:45,0x63182aec7ef76f1ea13b213fd7209c2590477493,13.981780290310512
0,,0,6,268,0,0,7,0,0,0,155,,9.839408986621073e-06,0.00011328469100192119,,,2.317526524860509e-05,5.769970368670491e-06,,8.586386978758385e-06,0.0001543575586086259,0,2026-08-27 19:13:05,0x8b64f27788582f3445d8ecebe74f63fdff5d6bfe,0.0
0,,0,0,0,0,0,13,6,0,17,0,,0.00010771438991228407,3.685517595051466e-05,,,0.00013333027215081921,0.0002605966386048945,,0.0004933195358110046,,0,2026-08-27 23:34:44,0xde3549041c1252675ed83e14ee489b4c1fc9f310,0.0
