tx_hash,block_number,block_time,token,deployer,dex_factory,pair_token,pool,dex_id,launch_config_id,position_id,restrictions_end_block,initial_buy_amount
0x823a899ba3152be7342aa8a3f1b19e9abbd26c9fefbf75db53fa4b644b274015,25995866,2026-08-02 15:07:56+00:00,0x302b14ce1796cd2a6b17febc41456244c8c751c8,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa24d880eec346b418537e728982b6ef044f047bd,0,0,556508,25667992,0
0xac40a2b47de8864921de79677c1326e5a773f73babcb878e8eb8387125186853,25996006,2026-08-02 15:08:10+00:00,0xe606e737b6e329a0fe1c11eae3353ce09d502f47,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xf7e855895026e27a8650c97ebf12939cfad56d53,0,0,556512,25667994,0
0x66b6793c325d88cb57b2e81a45d53d31204e28641a32abac3752131a93c82fca,25996102,2026-08-02 15:08:20+00:00,0x19ab06ea77da43a5730e27eb0dd6f148b653a30c,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x965f8f3a2bc968c16addd81affc70d301e1bbb6f,0,0,556514,25667995,0
0x7b1a8a4822c01cfc8592d10a4dad0cdf072c01951750a86314fdf777d44f38f7,25996222,2026-08-02 15:08:32+00:00,0xbe372b47cdb3e69d55768077d3f100100a81c0fb,0xb5ff36209deb5785b378cfd724258c21031ed4e3,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8843bbfccc1e93f5bef2913b1cf9750401be1e9f,0,0,556517,25667995,110000000000000000
0x828a96595b1de1126b50b814d54071ecf725b504803d21e3ba9ebb8b40ed5ddd,25996331,2026-08-02 15:08:43+00:00,0x0c76d74ae8caed991a532d145e073856828f6a19,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc8016345da9702836b3c7a9252d90659d8664091,0,0,556529,25667996,0
0x787e1483c08b8dffc77c3080e46d0fa21aacb8a60639a95e63457319757532e6,25996348,2026-08-02 15:08:45+00:00,0xa0870b6b5159483c6bd797754ce8dad40ea7450a,0x9ba8485097a6341905ff3458555ac1a3dca3079a,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x081ffadd6f035caacef2eced9866a8224784758b,0,0,556530,25667996,5000000000000000
0x733073d10bb8efc63648c65e33c822ac0ec00de0350ae20b73eeb80ba24395ef,25996409,2026-08-02 15:08:51+00:00,0x48dcff453c980886a7fe64500fec68663ff5db49,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa082f59d81ebf386b6e0e9aa6741584fd7e0a11d,0,0,556531,25667997,0
0x90d47b4deef0d3ac2b878a747ddb0e76a9f48d59ad0c9f04e477de54aa403272,25996416,2026-08-02 15:08:51+00:00,0x1f14ad2d86e7ce7d7e3e30fe822ebfbb2b134b43,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8b91aec50bd46b408ecc6bfdbf486a0696930ed8,0,0,556533,25667997,0
0x8fad6e025bde942a2f4cc90c1b9cb066ea97b9d4e9f3fefb97de01713abf4d59,25996412,2026-08-02 15:08:51+00:00,0xd2090afdbb51c9bc2dea6c5680f7760b5a550d61,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x371dbff360dfb0062fa955eb5d1021d4b9e258cf,0,0,556532,25667997,0
0x725fe4f8d1142ccec523c15afb335408811d27cc0c88f3d912769fd90a6b4b11,25996713,2026-08-02 15:09:21+00:00,0x616f168bcb05cbfba2586c0c9473eb4833d39193,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xd1678f49b5e4ec0e1561dbfbf9e454f7d4689f38,0,0,556541,25668000,0
0xab4480ba0103fcd9d66a480ad3c1a5a40b7ae1f792ba1c4d35b133f2a3e427ac,25996736,2026-08-02 15:09:24+00:00,0x734cbfa36e6bf131126a3b060c47044f5bc8f861,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x3c441f1a3496e9efc0ccc6d71d989ae508e7ebd0,0,0,556542,25668000,0
0xa9500a83895fab9a91bae17b2fbaed7da0e56324417ce7c9a021eedd5b3fc1f0,25996746,2026-08-02 15:09:25+00:00,0x46d38d5eb48b3302461817b69a7c113aa2e83c02,0x94c0e9982c09c5de164173e097284be730c8833b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xddbbad78ae66811b64b35aca96241027bed47950,0,0,556543,25668000,30100000000000000
0xa3ecb2d031429ed46ede2ac0ec24077d55c6f36fbd9079ae0b3541946365b901,25996929,2026-08-02 15:09:43+00:00,0x4a1b8639c311e6aa42ed8879f00e2098b98f8766,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x48615f166b2eec39b5213e32e3dd524297342b03,0,0,556548,25668001,0
0xfb31fa3b0cb5656b426ae61602cbdf01beff371ff191c5cc467d7986e2103855,25996953,2026-08-02 15:09:45+00:00,0x2a3cbfac27addb07c4ab5bb9f4347a0806465231,0x5af2f44ef5714233890efca9c350514749e2b72b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0e69a0e37e05bc856ccacf497ea7a75b099d73e3,0,0,556549,25668001,3400000000000000000
0x2c8539084455078ffb1ae335025551222240c56210b5cd3288fd7a2d1b01245b,25996988,2026-08-02 15:09:49+00:00,0xa5ef49eae2f7c676950d9cab9b265ad07690d82a,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xe7d21c33a17e9c83dddbc4838f9014ef74c601a9,0,0,556550,25668002,0
0x1509b73670acf10d5461042994fb1e2d33039aba433f81f3674e61887e6895e0,25997023,2026-08-02 15:09:53+00:00,0x368006ea6ee7f03e9a831f2801b77b1f456a02ec,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xce849883ba301836751cf460b2a9c4f162775cc9,0,0,556551,25668002,0
0xe47193e8b34570776ee20ae6570f4efc0352ba7daac1575872f3309fcc174595,25997048,2026-08-02 15:09:55+00:00,0xf6e9ba5fe1bba361c9a3cc742a446a17a2c5433d,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8849d3b820ba6a0867f16a8a5ee3ffb652f559eb,0,0,556552,25668002,0
0xb91b2da5c7ff4ebbf6523566248b760db52191d5d5135cf0788ad18612a6ccde,25997060,2026-08-02 15:09:56+00:00,0x5d4d3fe3bfe1f72a4bc3185dee09e39ff42c1046,0x34d7751859e770f428aaafe0409992d02ec85363,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x426f67ae75f9606ad688471ab55d293b563e49e6,0,0,556553,25668002,1000000000000000000
0xe98be82ffa0611f37c232b57c353200be3e20843df53b3c3ee4f7468c9119ed4,25997124,2026-08-02 15:10:03+00:00,0x54aeec62f06ba5172703fea3d05527d8be171d88,0x5ca51bfbaeae26bdd12efb26f7fc661044ccf736,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x5baa544f3dc283a03d41803df22aaed670ac9412,0,0,556554,25668002,20000000000000000
0xc9d0dfd75f0a11bd78f661cc42408e93e6176abce5d9839e7822022643b5d352,25997198,2026-08-02 15:10:10+00:00,0xc97ef8cc749188a1b4fb551ee691f720f7f874a5,0x84ee5ac094b0c8a67dcec13cfdd8fb3b519ea372,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0497ae8b315f92ffa78ee1b81d693b1a891b1e94,0,0,556556,25668003,25000000000000000
0x4f84c5e05f06ef65e0ae8a10fa3bc423b6dcce238b12ccb8e6584d093345e473,25997326,2026-08-02 15:10:23+00:00,0xe403292a669318719759846b2832847fb65120b7,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x746eb0c9d80676fd08d81f2b7187081d15692a56,0,0,556560,25668005,0
0x498dce0db2db5c652283ec96fdfa20dc0f15d9fb654a7e003527d295c32c6c97,25997453,2026-08-02 15:10:36+00:00,0xe09f13905579deea7d11856be8d383fc762815de,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa42d2ac58014e70090625a662a883e9acd0938cb,0,0,556563,25668006,0
0xa209f11417654e084e0124c21423d6a014af7d9f5833ff2e659769cf352dba66,25997590,2026-08-02 15:10:50+00:00,0x715e1962dbab2cced26651446679b3e294758659,0x0da2b97b441311a0f2c9a3c6b8c1f90ef40b6d08,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x201cf8dad2a5f122f5952f59bcfe9ce4e20dd471,0,0,556568,25668007,15000000000000000
0xa1d40a588e3b142df2798dafbbb7c72b19150683e8fbd97ab48fd88fc1f53b98,25997613,2026-08-02 15:10:52+00:00,0xec360bfcff91d8ce5422e6884d5341d3c35bb2d2,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc859afeb1e18a220e53cbc33f57a41989882e0e5,0,0,556569,25668007,0
0x6034d511f877f9950a61490bd48fa142ab2811e0336d399b8520c64d9a7ba0b2,25997654,2026-08-02 15:10:56+00:00,0x588e71c028402c8c8692357716c2d3ce73292ae9,0x9fd1d943cd4da68d46477256c35ec4df96135694,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xda18c28d2a882536c8b9a3aa9428a18a8534f9d8,0,0,556570,25668007,19000000000000000
0x1197722b99441a28d8ae7667b0e57c3212cf90d4cd830bf42d013cf96a5c122a,25997746,2026-08-02 15:11:05+00:00,0x6c8daf94a672744c9e1a1680f6896a45eb9255d8,0x907aabe19c38b43c3296275f02b2bfa5a346a7b0,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2c28b76b3bb62c501ca4853388f1e70abc5937be,0,0,556574,25668009,1100000000000000000
0x6d3222cb18655ae00d3766c8b3ecfeee9b62a633c1fdffbb957a5cd8cd215d10,25997780,2026-08-02 15:11:09+00:00,0xe9197485633505306220912b9e92c898e8568d96,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xaadc3a73073dbb00ae02e7a0ed7e565d1863dc8f,0,0,556575,25668009,0
0x2f41036e8b4ca19312ef2d20abae388439dde65dafef8f0aeac001dd30221196,25997784,2026-08-02 15:11:09+00:00,0x11356c9fd47b03182d1bdb725c779fe544402f5b,0xa2db7ad227c2a3341097872388d76f8a39703ab8,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8e7dfbba4811551c3f3a100ee14c849c7046b62c,0,0,556576,25668009,3400000000000000000
0x2ead3299d7ccaa2c377dca987e5afc808c2d00cfdc9dbd4d3a84ad77df3450a0,25997828,2026-08-02 15:11:13+00:00,0xb07e1ea832a9f316478063ab2b8482e3eb0ebf46,0xd76ad9d7c261ba10385f15627caffdfbc4af60e0,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x60d5d2785d9f64eb438eb0df131fe4fedbfdc804,0,0,556578,25668009,10000000000000000
0x2e64582db45514d254f16902c20e1e068868591bf721bb193260f4bd2cce4e96,25997888,2026-08-02 15:11:19+00:00,0x5d9a0a5183afcec7c550360ccd2039aa9774fe00,0x60ae9123642f9387e4c6d4ef07ebe086bcfb0aa5,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xf07d5b48f46a9285aa0471c9cb5fd2c8a5ee8025,0,0,556579,25668010,100000000000000000
0x04dd701a681f3ddace0a45e99ce6d82b641eaf065e3f63128f7b847b8bf3cb5d,25998052,2026-08-02 15:11:36+00:00,0xf196b576bea74ae3b7e271231c3b9febaa23f4cd,0x434365bdc34a75d3363877dad9bc7c3e49c5bea8,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xb4f3dae3e023ce6f1cb519136960470f186e7fb9,0,0,556582,25668011,22000000000000000
0xd02b4d4951558363c9c5b2660f41f964b4e53aff4ba865218713305be502e96d,25998260,2026-08-02 15:11:57+00:00,0x610ef7799cb142889695d0f3406114713b0a3f08,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xcb9850e81cba721c3528febb403f5f68e89339ad,0,0,556586,25668013,0
0x9425ccf108a8e17923d26a35edcfc0a47a724bfef8275b21bffc965e36fdc3a0,25998351,2026-08-02 15:12:06+00:00,0xb145a0ee6f0d87b74251cd0dffccb17100683329,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x757f08c9df184bcef10aaadf197e7412361e1839,0,0,556587,25668014,0
0xe2c6f6d464690bc0f54792ae79d683f34e254f82cae90c6a33f8a810bd52d876,25998574,2026-08-02 15:12:28+00:00,0x849c55d8a1dbbb219c3d3f9b27ba9556ce11790a,0x4da544c22d6d07afeec94bbc296502ccf7972a26,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xffd6106b47ad924fab6a390ed6b15a07dd5d911b,0,0,556592,25668015,30000000000000000
0xd7d52d37911cda44ff41e489831cd75e1fa33485f42ebdd91d19bd385c7f6619,25998683,2026-08-02 15:12:39+00:00,0x2fdc1e75294b30a1a4e5d73cf398086fd6af6ada,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x69ce1f3f9f2798152ff3d007093d40e86310ce02,0,0,556594,25668016,0
0x1c6eb48aee356d92283a982beb325188cb5fc1c67208dceb03175589a74a1c4a,25998684,2026-08-02 15:12:40+00:00,0x63ffae6ca68e1f4e6222269218e5ce310ebc7570,0x59bb7b9d963f30ae8a44266850906ead5cd8f4bf,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xcdccb8d197f9952a57c929c4453aaedfff1c01b1,0,0,556595,25668016,15000000000000000
0xc9ce9cee3e4864878f1ad2a81fc58f075e08082dfa9c59ad80223fb00dc96732,25998845,2026-08-02 15:12:54+00:00,0xf12bb2f186d893761392363a7e453e4f63604213,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x78bf371ae653dbd59e9f0d028ea1ee7c58b8bcfa,0,0,556600,25668017,0
0xba5b1e78d768f47ae03774a03c680f89b5d79b91eed395353f5bf4388e1c5aa4,25998948,2026-08-02 15:13:05+00:00,0x99321fe1943e68b3eca008f9083e469b00302716,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x064795d7e352eb0fc6bf37f816a828213d178dd7,0,0,556603,25668019,0
0x9b29bcd121b04fe9354aee0d20c761e1df3cbd12aa71b53d424d01cfb80edc49,25998975,2026-08-02 15:13:07+00:00,0x1f9e1a7b94401d811fc91d0d9d11f0b775b65b17,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x9637b7067f6c2bc4151aa3670585a9e8ca181437,0,0,556604,25668019,0
0x25321863f751b412a999a4a78ea44c31adde6c167c28b7a68d4fd193b5ac023f,25999035,2026-08-02 15:13:14+00:00,0x5cd80d099bae43a5878cf34b913c904ce48c455c,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa94b7d99105a470e26345dcdb2b7b3db01546a81,0,0,556608,25668019,0
0x241054af6a40be60a76a22532902af2d802faac07e2246d97e2d23840d0b8b4b,25999143,2026-08-02 15:13:24+00:00,0x93bd44679e3a8aa19f82dd908047f66a6b0c8070,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x103deac304d88c6d88b9bac813e2ea35ae103426,0,0,556611,25668020,0
0x7d56ed3e77f94ea1f4d650094b02e03d49d9ae79507d41e968e0e9d6b043ef31,25999158,2026-08-02 15:13:26+00:00,0xb3b26bcafb7b005138299f01312dda7163fbadf0,0x8a3336b80637e925d31016aa34da0cea1b476658,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x5ae9d0e748c7e4d5808424d752dce399ca1a4fca,0,0,556612,25668020,20000000000000000
0xf06bde31f9d20c280efb491ae8f8c230e27af07933da04b858ff971a49e94358,25999322,2026-08-02 15:13:42+00:00,0xe0ff555de53a87f294f60b9e4edab9f01a4dc6e4,0x5af2f44ef5714233890efca9c350514749e2b72b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa4c002b192d06a61246e118ef1b49c66afbff6e6,0,0,556614,25668021,3450000000000000000
0xc014042e341a4397dc114bb039294b59a83c13154d585212a5980dcaa7b90ac2,25999432,2026-08-02 15:13:54+00:00,0xf0b4fcca6b9f16961269e81acc2d95891a66bfa0,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x3b28aee30eb8a32be60a869d7c0e551b13e1759a,0,0,556617,25668022,0
0x3e90865f6ec4a24c6015204e3f4ae3b5b251446fc113182f64dd6898896fdc04,25999748,2026-08-02 15:14:25+00:00,0x4e7254a1fab74941e1b35108895d52c27e388019,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xfce284a5774f6389ec7bacfb0e26beb67169adb8,0,0,556619,25668025,0
0x77636a436707ba7e45f256d4c98c0c05c7eab6b3946feda2b203b45ef60dfd48,25999828,2026-08-02 15:14:33+00:00,0x45f79728576c50f9b0fa1967054be3525f3f058b,0x345500449254eeaec6a2b9ef95e057bf65bd8aad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x9e9f6b7a4e9e608ca32c12b48f4b8aad0c570a9f,0,0,556620,25668025,52000000000000000
0x46f3e49e2812a7688bf998744dd9c6e5300c1f10844b4e28f298112859a642e7,25999899,2026-08-02 15:14:40+00:00,0x93f62a73544bc7c34aa0705b2f5b61a70af2501c,0xdf47f4562cd74629a0f72a33ff30a7fb7b021321,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8aca3eb0030f6b7f1f9a9a9bae0ecc5dbf5e2d0c,0,0,556622,25668026,1000000000000000000
0x6c14d6e709ee97f7bc16b81f5651e5a5b4fe393659a99cb84e9f52778eb8faf9,26000106,2026-08-02 15:15:01+00:00,0x11158775606ef83ddf9693fcf5a4ef92ef4cc60b,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xbae6e02e08e992c52bf7e637eb451bc4b76d091b,0,0,556633,25668027,0
0x139324e4fba69d1a4063d775f5239ba1d27cbbfceb2cf7c035a256142b7dd2ff,26000157,2026-08-02 15:15:06+00:00,0x7bee4be69f3d67535a5091a4fd10609e6b860c4a,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1373f3bde1a22547c1ed4eaf81b731a0cc959f68,0,0,556636,25668029,0
0x1df242f53193c1df84690ec30da8959941394c134a4cd603541d64ccdb7577fb,26000199,2026-08-02 15:15:11+00:00,0x96b8f0decca2c6cb571ccc8cdf780b598b3d023d,0x9ba8485097a6341905ff3458555ac1a3dca3079a,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa241cd79469a0745c73691381bad985ca8ced506,0,0,556638,25668029,5000000000000000
0xfad836b8f6e0d80c43350353d4160b8bd4a6a0e7c4e4777a1817f7575a45caca,26000226,2026-08-02 15:15:13+00:00,0x42bdd9d636234f61a2ad52da6b22e4b62f29ee64,0x38ac289978489be32e661e1c2a76bf4af5c3d2ce,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xb645471e2334782a60e92f248a77a2b8b4b043f4,0,0,556639,25668029,45000000000000000
0x6f6da6cee3eb1833d739c69f752720d68bd2c7d0953c95097082fdb209d3c965,26000674,2026-08-02 15:15:58+00:00,0x2231ac5fb7b9a7edb7a1dfc612e88504781d8725,0x9379ce55a4650ec246e330484f4fe5815c7b8f42,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xbeba897aa8eef55ef136c4e1f8a42be156d21f07,0,0,556643,25668032,16000000000000000
0x7d434b650b004932abbf3dfc526299549a64e680f6878ae7617cea1daca7e36a,26000998,2026-08-02 15:16:31+00:00,0xc0614fb3a66b5ec6907938e331f92bccc4f1dbcb,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x11c8dea5ba819d546b5139ff8cd1c2a8a61e243d,0,0,556647,25668035,0
0xa6db424af3f50bb90a8dbb825b0c13e3a5487e7a4208f52a2b3f9a5aa7636143,26001016,2026-08-02 15:16:33+00:00,0x7cbd520fb79139acda967306b44403facbc8b2e6,0xca6a6db36b566d87673c25a6cf1680d0ef9c5d01,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x6873c69139216b0ba109a8b54db2afaf4b93e262,0,0,556648,25668035,50000000000000000
0x3ab6541c2bf8b6fd8b1b14858f36ebfb5c076bc87688290406bb874a9cf3b4ed,26001090,2026-08-02 15:16:40+00:00,0x1d937765a3021be5b6d021ce0b4f298f78b4eccf,0xf81c917b44c5bb443a555978c3739c661eb0e6be,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x79e8a65eb69d653f4ec228878d7bd48b78549096,0,0,556649,25668036,60000000000000000
0x0ad9b8af98d6a9042d3dc58662bb8a5b73655741dbbcb1988e0ebfba1afbcab1,26001109,2026-08-02 15:16:42+00:00,0x5630da7a63a3c1990a727c058f4cea2f6c80c6ad,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xdecf14af60d12e28edcb405d996706527a8a8ca2,0,0,556650,25668036,0
0xa780a2a63f1094bac66f1ce24f521aefa852e98978511afd318f48b309bbeb4f,26001205,2026-08-02 15:16:52+00:00,0xdffc9215e0e2a460e1dd61ef88cdfc49d834c447,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x333303f030098a2873378de0103cb8e01908b528,0,0,556653,25668037,0
0x0722ca9e17e5fb8aad0f5d8d077252312285ff28d46137994b9849d4cf0c1204,26001228,2026-08-02 15:16:54+00:00,0x5f58aafcc2a0599822835d2e8c222021d9edafca,0x792dd4c93cfa919e141e6a0be37360373633cdad,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xde2cdab9a1dc3d78458cc8867e3425de03e38c93,0,0,556654,25668037,0
0x57f59ca512e9269b23c510c37cb7de295de7c600a7927c731baa1c82072db6bf,26001267,2026-08-02 15:16:58+00:00,0x44cabad896dd22dbccd234324bf042369402c54f,0x7de5b9c86d2b47607a2962043bb165f7befeb06b,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x275b8a246afa7ea8878d4ebf0a7a3aa0585eb004,0,0,556657,25668037,0
0x8a9fdde767dfe6573fe73c2eb84e914b0601e77b9142e02318cf34c5eba42ee5,26001380,2026-08-02 15:17:09+00:00,0xfc32a50b14c4dbbadf564b4fe326eeb2921c541b,0x96bb3da8c202cd35eb280ca191a9dcf1d316c27f,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc86fe12460916b430908166db09ad298f341ea3f,0,0,556661,25668039,0
0xbc03ee03067a2c19010fb7f5ea5d87c0959d47f8ce5bd7134cca5aef6ecca9b1,26001383,2026-08-02 15:17:10+00:00,0x275a623dd7f9b63fe9b954180a6ff86025eb5f8d,0x7d22d3dd32f00848a54ebe00c00a9082a18d4e66,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa89008a3f69c489b40d2be8e2f6095c34a327d6f,0,0,556662,25668039,0
