block_time,current,feed_address
2026-07-24 16:42:53.000 UTC,1449000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 16:53:53.000 UTC,1440500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 17:35:24.000 UTC,1448000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 17:43:24.000 UTC,1440500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 18:18:55.000 UTC,1432500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 18:41:26.000 UTC,1424045000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 18:53:26.000 UTC,1432000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 19:07:56.000 UTC,1423499999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 19:50:57.000 UTC,1416000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 21:16:29.000 UTC,1423100000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 00:00:24.000 UTC,1456000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 00:01:54.000 UTC,1464000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 00:02:24.000 UTC,1448500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 00:15:24.000 UTC,1456500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 00:43:24.000 UTC,1448999999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 01:26:55.000 UTC,1441500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 01:44:26.000 UTC,1449000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 02:37:28.000 UTC,1461500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 03:01:28.000 UTC,1454000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 04:16:00.000 UTC,1446500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 06:02:02.000 UTC,1454000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 07:21:04.000 UTC,1461500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 09:09:35.000 UTC,1469310000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 10:00:36.000 UTC,1477005000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 11:26:38.000 UTC,1467320000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 11:48:38.000 UTC,1456860000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:26:10.000 UTC,1447855000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:28:10.000 UTC,1434670000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:30:40.000 UTC,1425510000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:31:40.000 UTC,1434255000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:32:10.000 UTC,1444999999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:33:10.000 UTC,1457847500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:34:40.000 UTC,1467000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:35:40.000 UTC,1476760000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:36:10.000 UTC,1489005000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:37:10.000 UTC,1497040000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:37:40.000 UTC,1505487500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:41:10.000 UTC,1517117500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:45:40.000 UTC,1506120000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:47:10.000 UTC,1498500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:52:11.000 UTC,1490722500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 13:53:58.000 UTC,1499747500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:00:28.000 UTC,1491500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:02:28.000 UTC,1483750000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:11:28.000 UTC,1471457500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:15:28.000 UTC,1479742500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:17:58.000 UTC,1470250000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:28:58.000 UTC,1462250000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:34:28.000 UTC,1454000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:37:58.000 UTC,1446000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:43:59.000 UTC,1438757500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:46:29.000 UTC,1451250000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:51:29.000 UTC,1461572500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:53:59.000 UTC,1468994999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 14:59:59.000 UTC,1476492500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 15:02:59.000 UTC,1467297500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 15:37:00.000 UTC,1458750000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 15:39:00.000 UTC,1450812500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 15:43:00.000 UTC,1458752500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 15:48:30.000 UTC,1451000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:06:00.000 UTC,1459499999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:26:31.000 UTC,1475000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:36:01.000 UTC,1483000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:38:01.000 UTC,1493517500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:40:01.000 UTC,1484249999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:44:31.000 UTC,1476562500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 16:55:02.000 UTC,1468252500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 17:24:02.000 UTC,1460500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 17:59:03.000 UTC,1468072500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 18:35:34.000 UTC,1460000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 18:52:04.000 UTC,1468210000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 18:57:04.000 UTC,1476500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 19:07:34.000 UTC,1485000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 19:30:34.000 UTC,1492497500,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 19:40:05.000 UTC,1484499999,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 19:55:05.000 UTC,1492950000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 20:02:05.000 UTC,1502920000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-27 23:11:09.000 UTC,1494540000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 00:38:11.000 UTC,1503000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 00:47:11.000 UTC,1492500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 00:55:11.000 UTC,1485000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 00:58:41.000 UTC,1493000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 01:05:41.000 UTC,1485000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 02:32:13.000 UTC,1476500000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 02:52:43.000 UTC,1485000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 06:00:10.000 UTC,1477000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 07:11:12.000 UTC,1485000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-28 07:57:13.000 UTC,1476000000,0x76ba75c6c362900b275d9d4d5c422f0275e85578
2026-07-24 16:08:12.000 UTC,74348000000,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac
2026-07-24 18:23:45.000 UTC,73973500000,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac
2026-07-27 00:00:49.000 UTC,74495000000,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac
2026-07-27 14:11:06.000 UTC,74105955000,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac
2026-07-27 14:41:36.000 UTC,73699500000,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac
2026-07-24 02:34:32.000 UTC,32206500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 02:53:03.000 UTC,32034000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 05:06:05.000 UTC,32211500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 07:02:37.000 UTC,32377000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 08:03:09.000 UTC,32212535000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 08:09:09.000 UTC,32374325000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 11:21:43.000 UTC,32209740000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 13:32:15.000 UTC,31864925000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 13:34:15.000 UTC,32043000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 13:35:45.000 UTC,32265999999,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 13:36:45.000 UTC,31906615000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 13:44:46.000 UTC,31693445000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 13:52:46.000 UTC,31528315000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 14:18:38.000 UTC,31329545000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 14:34:39.000 UTC,31159000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 14:39:09.000 UTC,30962235000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 14:47:39.000 UTC,31119000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 15:10:39.000 UTC,30905500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 15:14:39.000 UTC,31079280000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 15:19:40.000 UTC,30920020000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 15:26:10.000 UTC,31100865000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 17:00:12.000 UTC,30922605000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 18:26:44.000 UTC,30764000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 18:53:15.000 UTC,30921000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 19:44:15.000 UTC,31076970000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 19:56:16.000 UTC,31235455000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 00:00:48.000 UTC,31627500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 00:19:53.000 UTC,31427500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 04:38:15.000 UTC,31587000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 08:03:49.000 UTC,31765375000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 11:23:52.000 UTC,31602980000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:27:55.000 UTC,31429770000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:30:44.000 UTC,31161180000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:30:54.000 UTC,31425500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:31:55.000 UTC,31245500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:35:25.000 UTC,31444430000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:37:25.000 UTC,31678375000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:39:55.000 UTC,31475000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:41:55.000 UTC,31264000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:45:25.000 UTC,31433000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:46:55.000 UTC,31140865000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:47:55.000 UTC,31338015000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:53:25.000 UTC,31150000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 13:58:27.000 UTC,30967170000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 14:02:25.000 UTC,30803500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 14:09:25.000 UTC,30960000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 14:27:26.000 UTC,30726960000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 14:41:56.000 UTC,30508000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 14:50:56.000 UTC,30704999999,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 14:53:56.000 UTC,30879890000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 15:38:27.000 UTC,30718510000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 15:56:58.000 UTC,30885000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 17:02:59.000 UTC,30729999999,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 18:23:01.000 UTC,30559525000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 18:53:31.000 UTC,30714915000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-27 19:31:32.000 UTC,30872000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-28 00:22:25.000 UTC,30709500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-28 01:09:25.000 UTC,30549000000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-28 03:08:28.000 UTC,30370500000,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1
2026-07-24 00:05:19.000 UTC,160631000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 00:25:19.000 UTC,161442500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 00:27:19.000 UTC,160623000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 00:34:49.000 UTC,159399500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 00:43:19.000 UTC,160218500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 01:05:19.000 UTC,161023500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 01:23:50.000 UTC,160150500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 01:26:50.000 UTC,161063999999,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 01:40:50.000 UTC,160142999999,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 02:05:51.000 UTC,159323500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 02:33:21.000 UTC,158505500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 02:39:21.000 UTC,157614500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 03:16:23.000 UTC,158575000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 03:36:23.000 UTC,157720500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 03:52:53.000 UTC,156920500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 04:12:54.000 UTC,156099000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 04:27:24.000 UTC,157020000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 04:48:54.000 UTC,156163000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 04:58:54.000 UTC,156962500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 05:07:54.000 UTC,157791500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 06:01:56.000 UTC,156974500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 07:11:57.000 UTC,157806500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 08:02:58.000 UTC,156730250000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 08:32:29.000 UTC,157598060000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 09:28:00.000 UTC,156769060000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 09:55:31.000 UTC,157652320000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 10:39:31.000 UTC,156826075000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 10:51:02.000 UTC,155976480000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 11:03:02.000 UTC,155149750000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 11:06:02.000 UTC,155971110000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 11:59:33.000 UTC,157041660000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 12:13:03.000 UTC,157862740000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 12:18:04.000 UTC,158819005000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 12:26:04.000 UTC,157779050000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 12:50:04.000 UTC,156901055000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:27:35.000 UTC,156062060000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:28:05.000 UTC,155165335000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:30:35.000 UTC,153799000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:33:35.000 UTC,155384260000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:34:35.000 UTC,156481500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:36:35.000 UTC,155038000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:41:35.000 UTC,153851000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:42:35.000 UTC,152654525000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:44:35.000 UTC,153632500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:47:35.000 UTC,152642800000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:51:05.000 UTC,151639750000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:51:35.000 UTC,150817570000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:53:05.000 UTC,149544330000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:54:35.000 UTC,148524270000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:57:06.000 UTC,149443620000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 13:57:36.000 UTC,148550000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:01:06.000 UTC,149303000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:03:35.000 UTC,148321000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:06:36.000 UTC,149349000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:08:36.000 UTC,150435000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:10:36.000 UTC,149651215000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:16:08.000 UTC,148848500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:17:36.000 UTC,147084500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:19:36.000 UTC,146156000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:21:36.000 UTC,147141900000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:29:06.000 UTC,147911990000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:31:06.000 UTC,146796460000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:31:36.000 UTC,147605000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:32:36.000 UTC,146724000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:35:36.000 UTC,145917500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:45:06.000 UTC,146750000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:48:07.000 UTC,145779020000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:50:37.000 UTC,147049000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:56:07.000 UTC,147850095000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 14:58:07.000 UTC,148612500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:02:37.000 UTC,147794075000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:07:37.000 UTC,146975430000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:09:37.000 UTC,147761265000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:12:37.000 UTC,148501000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:15:37.000 UTC,149518140000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:28:08.000 UTC,150426000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:30:37.000 UTC,149500500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:39:08.000 UTC,150434000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 15:51:38.000 UTC,151235840000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:05:38.000 UTC,152027925000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:14:08.000 UTC,151266500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:17:08.000 UTC,150400500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:23:08.000 UTC,151246565000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:30:09.000 UTC,150452500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:39:09.000 UTC,149673500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:49:09.000 UTC,148606200000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 16:57:40.000 UTC,149520350000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 17:08:10.000 UTC,148625000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 17:20:40.000 UTC,149512500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 17:42:10.000 UTC,148734500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:00:41.000 UTC,147751000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:09:41.000 UTC,146902905000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:14:11.000 UTC,145988000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:18:41.000 UTC,145238999999,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:25:11.000 UTC,144396945000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:30:11.000 UTC,143637890000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:34:12.000 UTC,142910335000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:42:12.000 UTC,142140999999,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:46:42.000 UTC,143599425000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 18:49:12.000 UTC,142827315000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:08:12.000 UTC,141992785000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:27:43.000 UTC,142849000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:30:43.000 UTC,143796305000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:36:13.000 UTC,144567999999,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:41:13.000 UTC,143750000000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:48:13.000 UTC,144604500000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
2026-07-24 19:51:13.000 UTC,143850605000,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23
